country,iso3,year,case_id,case_id_words,decision_date_raw,decision_direction,judicial_body,type_of_law,v2juhcname,court_level,high_court,low_court,supranatl_court
United States,USA,2019,United States_2019_28,theunitedstatescourtofappealsfortheninthcircuitheldthatfacialrecognitiontechnologyusedtocreatefacetemplateswithoutpriorconsentinvadesindividualsinterestsandprivacyinfacebookstartedusingfacialrecogniti,8-Aug-19,Expands Expression,Appellate Court,Civil Law,The United States Supreme Court,mid,,,
United States,USA,2020,United States_2020_32,thecircuitcourtofthefifteenthjudicialcircuitinfloridaunitedstatesruledthatapalmbeachcountyorderrequiringthewearingoffacecoveringsdidnotviolatetherighttoprivacytheorderhadbeenenactedinresponsetothecovi,27-Jul-20,Mixed Outcome,First Instance Court,Constitutional Law,The United States Supreme Court,low,,,
United States,USA,2020,United States_2020_33,theseattlekingcountysuperiorcourtgrantedanapplicationbythecityofseattlespolicedepartmentspdforasubpoenatoobtainunpublishedphotosandvideofootageofprotestersfromfivenewsmediaoutletsthespdfiledthesubpoen,31-Jul-20,Contracts Expression,First Instance Court,Civil Law,The United States Supreme Court,low,,,
United States,USA,2020,United States_2020_41,theunitedstatescourtofappealsfortheeleventhcircuitheldthatcountyandcityordinancesinfloridawhichbannedtheuseofacontroversialtherapypracticeinfringedthefirstamendmentsprotectionoffreespeechtheordinances,20-Nov-20,Mixed Outcome,Appellate Court,Constitutional Law,The United States Supreme Court,mid,,,
United States,USA,2020,United States_2020_09,theunitedstatescourtofappealsforthedistrictofcolumbiacircuitruledthatthecommitteeonthejudiciaryoftheushouseofrepresentativesthecommitteeshouldbegivenaccesstothreespecificcategoriesofgrandjurymaterials,10-Mar-20,Expands Expression,Appellate Court,Constitutional Law,The United States Supreme Court,mid,,,
United States,USA,2020,United States_2020_34,theunitedstatesdistrictcourtforthesoutherndistrictofnewyorkdismissedtheplaintiffsactionofslanderagainstthedefendantastheimpugnedstatementsweremererhetoricalhyperboleandthepetitionerfailedtoproveactual,23-Sep-20,Expands Expression,First Instance Court,Constitutional Law,The United States Supreme Court,low,,,
United States,USA,2020,United States_2020_08,theunitedstatescourtofappealfortheninthcircuitupheldthedistrictcourtsdismissalofprageruniversityspragerufederalcausesofactionagainstyoutubeanditsparentcompanygooglellcforallegedlycensoringtheirvideoco,26-Feb-20,Contracts Expression,Appellate Court,"Civil Law, Constitutional Law",The United States Supreme Court,mid,,,
United States,USA,2020,United States_2020_05,theunitedstatesdistrictcourtinthenortherndistrictofillinoisgrantedapreliminaryinjunctionagainstthecityofchicagosprohibitiononreligiousevangelismandcirculationofpetitionsinacityparkagroupofchristianeva,20-Feb-20,Expands Expression,First Instance Court,Constitutional Law,The United States Supreme Court,low,,,
United States,USA,2020,United States_2020_18,onmayadistrictcourtgrantedmsnbcsrachelmaddowsmotiontostrikeinfurtheranceofadefamationclaimagainstherbyherringnetworksownerofoneamericanewsnetworkoanforcommentsonthebroadcastoftherachelmaddowshowtheseg,22-May-20,Expands Expression,First Instance Court,Civil Law,The United States Supreme Court,low,,,
United States,USA,2020,United States_2020_01,theuscourtofappealsfortheninthcircuitdismissedaclaimthatanarizonabillwhichprohibitedpublicentitiesfromcontractingwithcompaniesengaginginboycottsofisraelviolatedthefirstamendmentrightsoftheplaintifffin,6-Jan-20,Mixed Outcome,Appellate Court,Constitutional Law,The United States Supreme Court,mid,,,
United States,USA,2020,United States_2020_44,theusdistrictcourtforthesoutherndistrictofnewyorkheldthatnewyorksamendedantislapplawwhichrequiredpublicfigurestoproveactualmalicebyclearandconvincingevidenceappliedretroactivelytotheplaintiffsdefamati,29-Dec-20,Expands Expression,First Instance Court,Civil Law,The United States Supreme Court,low,,,
United States,USA,2020,United States_2020_43,ondecemberthesinglejudgebenchoftheunitedstatesdistrictcourtforthedistrictofcolumbiagrantedwashingtonpostsmotionfordismissalinthecomplaintfiledbyrepresentativedevingnunesnuneshadallegeddefamationandciv,24-Dec-20,Expands Expression,First Instance Court,Civil Law,The United States Supreme Court,low,,,
United States,USA,2020,United States_2020_45,thesuperiorcourtofthecommonwealthofmassachusettsgrantedpublishersmotiontodismissandheldthattheplaintiffgwwasnotentitledtotherighttobeforgottenrtbftheplaintiffwantedanorderfortheremovalofwebpagesandlin,29-Dec-20,Expands Expression,First Instance Court,Constitutional Law,The United States Supreme Court,low,,,
United States,USA,2020,United States_2020_21,onjunetheunitedstatescourtofappealsfortheninthcircuitdeterminedthatadistrictcourthadcorrectlyconcludedthatfacebookhadimmunityundercofthecommunicationsdecencyactcdathecasearoseafterjasonfykauserwhomana,12-Jun-20,Contracts Expression,Appellate Court,Civil Law,The United States Supreme Court,mid,,,
United States,USA,2020,United States_2020_20,theunitedstatescourtofappealsforthedistrictofcolumbiadismissedfreedomwatchsappealagainstthedistrictcourtsdecisionwhichhaddismisseditscomplaintallegingviolationofthefirstamendmenttheshermanantitrustact,27-May-20,Expands Expression,Appellate Court,"Civil Law, Constitutional Law",The United States Supreme Court,mid,,,
United States,USA,2020,United States_2020_22,theunitedstatesdistrictcourtofcolumbiadeniedthemotionaskingthecourttograntatemporaryrestrainingorderandpreliminaryinjunctiontoenjoinformernationalsecurityadvisorjohnrboltonfrompublishinghismemoirtitle,20-Jun-20,Mixed Outcome,First Instance Court,Constitutional Law,The United States Supreme Court,low,,,
United States,USA,2020,United States_2020_30,thedistrictcourtofsouthernnewyorkgrantedhomeconfinementtomichaeldcohenuspresidentdonaldtrumpsformerpersonallawyerafterfindingusofficialshadretaliatedagainsthimforexercisinghisfirstamendmentrightstopub,23-Jul-20,Expands Expression,First Instance Court,Constitutional Law,The United States Supreme Court,low,,,
United States,USA,2020,United States_2020_47,thesupremecourtofminnesotathecourtruledthattherevengepornstatuteminnesotastatuteswhichwasearlierstruckdownbytheminnesotaappealscourtsurvivesthestrictscrutinystandardandhenceisaconstitutionalrestrictio,30-Dec-20,Mixed Outcome,Appellate Court,Constitutional Law,The United States Supreme Court,mid,,,
United States,USA,2020,United States_2020_14,adistrictcourtincolumbiadismissedafirstamendmentchallengetotheconstitutionalityofthecomputerfraudandabuseactcfaaallegingitcriminalizedcertainresearchactivitiesthecasewasbroughtbyresearcherswhowishedto,27-Mar-20,Expands Expression,First Instance Court,Civil Law,The United States Supreme Court,low,,,
United States,USA,2020,United States_2020_38,theunitedstatesusdistrictcourtforthenortherndistrictofgeorgiaatlantadivisiondismissedalibelclaimagainstacnnarticlethatfailedtoproveactualmaliceagainstthedefendantstheplaintiffdonaldjtrumpforpresidenti,12-Nov-20,Expands Expression,First Instance Court,Civil Law,The United States Supreme Court,low,,,
United States,USA,2020,United States_2020_15,theunitedstatescourtofappealsfortheninthcircuitheldthatthebadspanielssillysqueakerdogtoydesignedtoresembleabottleofjackdanielswhiskeyisaworkofartisticexpressionsubjecttoheightenedfirstamendmentprotect,31-Mar-20,Expands Expression,Appellate Court,Civil Law|Intellectual Property/Copyright Law,The United States Supreme Court,mid,,,
United States,USA,2020,United States_2020_42,theunitedstatesussupremecourtgrantedaninjunctionoverthenewyorkgovernorsenforcementofanexecutiveorderaimedatcombattingcovidpendingappealintheuscourtofappealstheapplicantsromancatholicdioceseofbrooklyna,25-Nov-20,Expands Expression,Supreme (court of final appeal),Constitutional Law,The United States Supreme Court,high,,,
United States,USA,2020,United States_2020_23,acircuitcourtinvirginiagrantedtwittersmotiontodismissinalawsuitbroughtbyuscongressmandevinnunesnuneshadinvokedthestatepowertoidentifyanonymouscriticswhohadpostedcriticalcommentsusingthesatiricaltwitte,24-Jun-20,Expands Expression,First Instance Court,Civil Law,The United States Supreme Court,low,,,
United States,USA,2020,United States_2020_13,thetexascourtofappealsforthethirdcircuitdismissedtheappellantsmotiontodismissandaffirmedthedistrictcourtsorderinfavourofthedefendantneilheslininacaseinvolvingadefamationclaimagainstappellantsalexjones,25-Mar-20,Mixed Outcome,Appellate Court,Civil Law,The United States Supreme Court,mid,,,
United States,USA,2020,United States_2020_02,adistrictcourtincolumbiadeniedmotiontoplaintiffsinalawsuitbroughtagainsttheuspresidentdonaldjtrumpandtheexecutiveofficeofthepresidenteopforallegedfailurestocreatemaintainandproperlydisposeofrecordsofm,10-Feb-20,Contracts Expression,First Instance Court,Civil Law|Constitutional Law,The United States Supreme Court,low,,,
United States,USA,2020,United States_2020_27,thesupremecourtoftheunitedstatesruledthatuspresidentdonaldtrumpmustcomplywithagrandjurysubpoenaforhispersonalfinancialrecordsrejectinghisclaimofabsoluteimmunitywhileinofficenewyorkdistrictattorneycyru,9-Jul-20,Expands Expression,Supreme (court of final appeal),Constitutional Law|Law of Evidence,The United States Supreme Court,high,,,
United States,USA,2020,United States_2020_03,adistrictcourtinvirginiadismissedadefamationsuitbroughtbyltgovernorjustinfairfaxagainstcbsbroadcastinginccbsonaprilandcbssmorningnewsprogramthismorningbroadcasttoanationalaudienceinterviewsoftwowomenw,11-Feb-20,Expands Expression,First Instance Court,Civil Law,The United States Supreme Court,low,,,
United States,USA,2020,United States_2020_04,theunitedstatesusdistrictcourtforsoutherndistrictcourtofohiowesterndivisionadoptedthedecisionofthemagistratejudgewhodismissedaprofessorscomplaintforviolationofhisconstitutionalrightsafterhisuniversity,12-Feb-20,Mixed Outcome,Appellate Court,Constitutional Law,The United States Supreme Court,mid,,,
United States,USA,2020,United States_2020_24,thesupremecourtoftheunitedstatesheldthattheexceptioncarvedouttoallowrobocallsforcollectionofgovernmentdebtwasunconstitutionalandshouldbeseveredfromtheremainderofthestatuterobocallshadbeenrestrictedint,6-Jul-20,Mixed Outcome,Supreme (court of final appeal),Constitutional Law,The United States Supreme Court,high,,,
United States,USA,2020,United States_2020_25,theusdistrictcourtofmainedeniedinternetserviceprovidersispmotionforjudgmentchallengingmainesbroadbandprivacylawforviolationoffederallawsandongroundsoffirstamendmentandpreemptionclaimstheplaintiffshada,7-Jul-20,Mixed Outcome,First Instance Court,Constitutional Law,The United States Supreme Court,low,,,
United States,USA,2020,United States_2020_10,theunitedstatescourtofappealsforthedistrictofcolumbiacircuitaffirmedthedecisionofthedistrictcourtwhichauthorizeddisclosureofredactedgrandjurymaterialsreferencedinthespecialcounselsrobertmuellerreporti,10-Mar-20,Expands Expression,Appellate Court,Constitutional Law,The United States Supreme Court,mid,,,
United States,USA,2020,United States_2020_11,theunitedstatescourtofappealsforthesecondcircuitdeniedrehearingarulingoftheappellatecourtinknightfirstamendmentinstitutevdonaldjtrumpwhichconfirmedthatpresidenttrumpspracticeofblockingcriticsfromhistw,23-Mar-20,Expands Expression,Appellate Court,"Civil Law, Constitutional Law",The United States Supreme Court,mid,,,
United States,USA,2020,United States_2020_37,thesupremecourtoftheunitedstatesheldinapercuriamdecisionthatthecourtofappealsforthefifthcircuitshouldnothaveadoptedanoveltheoryofpersonalliabilitywithfirstamendmentimplicationswithoutseekingacertified,2-Nov-20,Mixed Outcome,Supreme (court of final appeal),Civil Law|Constitutional Law,The United States Supreme Court,high,,,
United States,USA,2020,United States_2020_29,theunitedstatesdistrictcourtforthenortherndistrictofcaliforniaheldthatthelawsuitfiledbywhatsappanditsparentcompanyfacebookmayproceedagainsttheisraelimobilesurveillancesoftwarecompanynsogroupthecomplai,16-Jul-20,Expands Expression,First Instance Court,Civil Law,The United States Supreme Court,low,,,
United States,USA,2020,United States_2020_12,adistrictcourtinnewyorkrejectedtheuspresidentdonaldtrumpsattempttodismissamotionforallegedsuppressionoffirstamendmentprotectedspeechofcertainwhitehousepresscorpsandmediacommentatorsholdingsecurityclea,24-Mar-20,Expands Expression,First Instance Court,Constitutional Law,The United States Supreme Court,low,,,
United States,USA,2020,United States_2020_31,thesupremecourtoftheunitedstatesdeniedanemergencyapplicationbythecalvarychapeltoholdreligiousservicesinachallengetothestateofnevadacovidemergencyordersthechurchclaimedthatastatedirectiveallowingnoness,24-Jul-20,Contracts Expression,Supreme (court of final appeal),Constitutional Law,The United States Supreme Court,high,,,
United States,USA,2020,United States_2020_06,theunitedstatesdistrictcourtofwesterndistrictofvirginiacharlottesvilledivisionheldthatadecisionbycityofcharlottesvilleofficialstodeclarearallyanunlawfulassemblydidnotviolatetheparticipantsrightstofree,21-Feb-20,Mixed Outcome,First Instance Court,Civil Law,The United States Supreme Court,low,,,
United States,USA,2020,United States_2020_07,thesecondcircuitcourtofappealsupheldthefindingthateventemporaryworksofartcouldachieverecognizedstatureandenjoyprotectionundertheusvisualartistsrightsactvarathecaseconcernedthepointzsiteinqueensnewyork,21-Feb-20,Expands Expression,Appellate Court,Intellectual Property/Copyright Law,The United States Supreme Court,mid,,,
United States,USA,2020,United States_2020_39,theunitedstatesusdistrictcourtforthewesterndistrictofnewyorkenjoinedthechairmanofthestateliquorauthorityslafromenforcingarulethatbannedadvertisedandticketedmusicaleventsandfoodbeverageaspartofguidelin,13-Nov-20,Expands Expression,First Instance Court,Constitutional Law,The United States Supreme Court,low,,,
United States,USA,2020,United States_2020_16,adistrictcourtincaliforniagrantedgovernmentsmotionforasummaryjudgmentinalongpendinglawsuitfiledbytwitterincwhichbroughtanactionforadeclaratoryjudgmentrequestingrelieffromprohibitionsonitsspeechspecifi,17-Apr-20,Contracts Expression,First Instance Court,Constitutional Law,The United States Supreme Court,low,,,
United States,USA,2020,United States_2020_17,theunitedstatessupremecourtupheldarulingbytheeleventhcircuitcourtofappealsthattheprotectionoforiginalworksofauthorshipinthecopyrightactdoesnotextendtoannotationsinastatesofficialcodeoflawpublicresourc,27-Apr-20,Expands Expression,Supreme (court of final appeal),Intellectual Property/Copyright Law,The United States Supreme Court,high,,,
United States,USA,2020,United States_2020_46,thesuperiorcourtofthecommonwealthofmassachusettsgrantedpublishersmotiontodismissandheldthatplaintiffxanonymouswasnotentitledtotherighttobeforgottenrtbftheplaintiffwantedanorderfortheremovalofwebpagesa,29-Dec-20,Expands Expression,First Instance Court,Constitutional Law,The United States Supreme Court,low,,,
